state,name,land_area_sqmi,land_area_sqft,water_area_sqmi
WV,Bergoo CDP,0.212,5910221,0.012
WV,Berwind CDP,0.289,8056858,0.012
WV,Bethany town,0.733,20434867,0.002
WV,Bethlehem village,3.557,99163469,0.001
WV,Beverly town,0.418,11653171,0.000
WV,Big Chimney CDP,2.004,55868314,0.062
WV,Big Creek CDP,0.581,16197350,0.000
WV,Big Sandy CDP,0.532,14831309,0.021
WV,Birch River CDP,0.368,10259251,0.013
WV,Blacksville town,0.299,8335642,0.009
WV,Blennerhassett CDP,4.980,138834432,0.012
WV,Bluefield city,8.974,250180762,0.000
WV,Bluewell CDP,4.495,125313408,0.027
WV,Boaz CDP,3.581,99832550,0.820
WV,Bolivar town,0.433,12071347,0.000
WV,Bolt CDP,5.445,151797888,0.006
WV,Boomer CDP,1.052,29328077,0.077
WV,Booth CDP,0.549,15305242,0.000
WV,Bowden CDP,0.119,3317530,0.000
WV,Bradley CDP,4.221,117674726,0.008
WV,Bradshaw town,0.774,21577882,0.026
WV,Bramwell town,0.555,15472512,0.029
WV,Brandonville town,0.385,10733184,0.000
WV,Brandywine CDP,0.491,13688294,0.000
WV,Brenton CDP,0.629,17535514,0.013
WV,Bridgeport city,10.601,295538918,0.041
WV,Brookhaven CDP,9.241,257624294,0.058
WV,Bruceton Mills town,0.055,1533312,0.000
WV,Bruno CDP,1.295,36102528,0.019
WV,Brush Fork CDP,1.901,52996838,0.002
WV,Buckhannon city,2.849,79425562,0.000
WV,Bud CDP,3.122,87036365,0.025
WV,Buffalo town,1.179,32868634,0.000
WV,Burlington CDP,1.226,34178918,0.000
WV,Burnsville town,1.057,29467469,0.033
WV,Cairo town,0.472,13158605,0.014
WV,Camden-on-Gauley town,0.325,9060480,0.008
WV,Cameron city,0.859,23947546,0.012
WV,Capon Bridge town,0.707,19710029,0.026
WV,Carolina CDP,0.830,23139072,0.001
WV,Carpendale town,1.312,36576461,0.000
WV,Cass CDP,0.720,20072448,0.000
WV,Cassville CDP,3.546,98856806,0.005
WV,Cedar Grove town,0.717,19988813,0.000
WV,Century CDP,0.131,3652070,0.000
WV,Ceredo city,1.314,36632218,0.728
WV,Chapmanville town,0.657,18316109,0.023
WV,Charles Town city,5.866,163534694,0.000
WV,Charleston city,31.397,875298125,1.138
WV,Charlton Heights CDP,0.414,11541658,0.075
WV,Chattaroy CDP,2.040,56871936,0.000
WV,Chauncey CDP,1.437,40061261,0.008
WV,Cheat Lake CDP,14.340,399776256,1.453
WV,Chelyan CDP,0.427,11904077,0.003
WV,Chesapeake town,0.481,13409510,0.161
WV,Chester city,0.999,27850522,0.000
WV,Clarksburg city,10.369,289071130,0.002
WV,Clay town,0.558,15556147,0.057
WV,Clearview village,0.394,10984090,0.000
WV,Clendenin town,1.442,40200653,0.080
WV,Clifton CDP,0.256,7136870,0.000
WV,Coal City CDP,6.307,175829069,0.007
WV,Coal Fork CDP,5.125,142876800,0.025
WV,Colcord CDP,0.116,3233894,0.000
WV,Colliers CDP,0.217,6049613,0.000
WV,Comfort CDP,1.004,27989914,0.000
WV,Corinne CDP,0.369,10287130,0.026
WV,Cottageville CDP,0.135,3763584,0.013
WV,Covel CDP,0.212,5910221,0.000
WV,Cowen town,0.629,17535514,0.000
WV,Crab Orchard CDP,2.249,62698522,0.007
WV,Craigsville CDP,6.070,169221888,0.018
WV,Crooked Creek CDP,0.569,15862810,0.000
WV,Cross Lanes CDP,6.253,174323635,0.040
WV,Crum CDP,0.510,14217984,0.000
WV,Crumpler CDP,1.500,41817600,0.000
WV,Cucumber CDP,0.452,12601037,0.000
WV,Culloden CDP,3.928,109506355,0.016
WV,Cunard CDP,0.113,3150259,0.000
WV,Dailey CDP,0.506,14106470,0.000
WV,Daniels CDP,4.631,129104870,0.008
WV,Danville town,0.972,27097805,0.015
WV,Davis town,2.007,55951949,0.000
WV,Davy town,1.273,35489203,0.021
WV,Deep Water CDP,0.883,24616627,0.111
WV,Delbarton town,1.987,55394381,0.000
WV,Despard CDP,1.488,41483059,0.000
WV,Dixie CDP,0.729,20323354,0.000
WV,Dorothy CDP,0.351,9785318,0.013
WV,Dunbar city,2.802,78115277,0.004
WV,Dupont City CDP,0.166,4627814,0.030
WV,Durbin town,0.600,16727040,0.000
WV,Earling CDP,0.169,4711450,0.016
WV,East Bank town,0.482,13437389,0.000
WV,East Dailey CDP,1.051,29300198,0.000
WV,East View CDP,1.011,28185062,0.000
WV,Eccles CDP,0.687,19152461,0.002
WV,Eleanor town,2.053,57234355,0.148
WV,Elizabeth town,0.473,13186483,0.032
WV,Elk Garden town,0.258,7192627,0.000
WV,Elkins city,3.695,103010688,0.000
WV,Elkview CDP,1.679,46807834,0.071
WV,Ellenboro town,1.125,31363200,0.000
WV,Enterprise CDP,2.923,81488563,0.000
WV,Eskdale CDP,0.378,10538035,0.009
WV,Fairlea CDP,3.739,104237338,0.003
WV,Fairmont city,8.601,239782118,0.384
WV,Fairview town,0.280,7805952,0.000
WV,Falling Spring town,0.515,14357376,0.013
WV,Falling Waters CDP,1.257,35043149,0.000
WV,Falls View CDP,0.330,9199872,0.076
WV,Farmington town,0.415,11569536,0.011
WV,Fayetteville town,5.768,160802611,0.048
WV,Fenwick CDP,0.141,3930854,0.012
WV,Flatwoods town,0.655,18260352,0.001
WV,Flemington town,0.305,8502912,0.000
WV,Follansbee city,1.843,51379891,0.247
WV,Fort Ashby CDP,3.312,92333261,0.037
WV,Fort Gay town,0.825,22999680,0.048
WV,Frank CDP,0.382,10649549,0.000
WV,Franklin town,0.562,15667661,0.001
WV,Friendly town,0.101,2815718,0.000
WV,Gallipolis Ferry CDP,2.275,63423360,0.496
WV,Galloway CDP,0.627,17479757,0.000
WV,Garten CDP,0.421,11736806,0.001
WV,Gary city,0.841,23445734,0.032
WV,Gassaway town,1.155,32199552,0.062
WV,Gatewood CDP,1.543,43016371,0.007
WV,Gauley Bridge town,1.564,43601818,0.049
WV,Ghent CDP,1.281,35712230,0.331
WV,Gilbert Creek CDP,11.571,322580966,0.000
WV,Gilbert town,0.995,27739008,0.046
WV,Glasgow town,0.466,12991334,0.004
WV,Glen Dale city,0.850,23696640,0.350
WV,Glen Ferris CDP,1.363,37998259,0.250
WV,Glen Fork CDP,3.070,85586688,0.015
WV,Glen Jean CDP,0.226,6300518,0.000
WV,Glen White CDP,0.506,14106470,0.000
WV,Glenville town,0.995,27739008,0.036
WV,Grafton city,3.672,102369485,0.131
WV,Grant Town town,0.527,14691917,0.015
WV,Grantsville town,0.435,12127104,0.027
WV,Granville town,1.297,36158285,0.001
WV,Great Cacapon CDP,0.857,23891789,0.000
WV,Green Bank CDP,3.300,91998720,0.000
WV,Green Spring CDP,2.197,61248845,0.001
WV,Greenview CDP,0.986,27488102,0.032
WV,Greenville CDP,0.144,4014490,0.016
WV,Gypsy CDP,0.777,21661517,0.000
WV,Hambleton town,0.222,6189005,0.045
WV,Hamlin town,0.597,16643405,0.004
WV,Handley town,0.954,26595994,0.018
WV,Hansford CDP,0.080,2230272,0.040
WV,Harman town,0.323,9004723,0.000
WV,Harpers Ferry town,0.535,14914944,0.089
WV,Harrisville town,1.584,44159386,0.010
WV,Hartford City town,1.237,34485581,0.001
WV,Harts CDP,9.180,255923712,0.134
WV,Hedgesville town,0.131,3652070,0.000
WV,Helen CDP,0.238,6635059,0.000
WV,Helvetia CDP,1.815,50599296,0.000
WV,Henderson town,0.418,11653171,0.047
WV,Hendricks town,0.314,8753818,0.006
WV,Henlawson CDP,0.802,22358477,0.028
WV,Hepzibah CDP,0.922,25703885,0.000
WV,Hico CDP,5.010,139670784,0.010
WV,Hillsboro town,0.533,14859187,0.000
WV,Hilltop CDP,0.654,18232474,0.000
WV,Hinkleville CDP,0.659,18371866,0.000
WV,Hinton city,2.238,62391859,0.794
WV,Holden CDP,3.734,104097946,0.000
WV,Hollygrove CDP,0.176,4906598,0.009
WV,Hometown CDP,0.802,22358477,0.000
WV,Hooverson Heights CDP,2.261,63033062,0.058
WV,Hundred town,0.502,13994957,0.000
WV,Huntersville CDP,1.131,31530470,0.000
WV,Huntington city,16.477,459352397,2.242
WV,Hurricane city,3.714,103540378,0.027
WV,Huttonsville town,0.303,8447155,0.000
WV,Iaeger town,0.962,26819021,0.051
WV,Idamay CDP,0.881,24560870,0.001
WV,Institute CDP,0.284,7917466,0.001
WV,Inwood CDP,2.854,79564954,0.000
WV,Itmann CDP,0.987,27515981,0.020
WV,Jacksonburg CDP,1.481,41287910,0.020
WV,Jane Lew town,0.239,6662938,0.007
WV,Jefferson CDP,0.334,9311386,0.240
WV,Junior town,0.314,8753818,0.024
WV,Justice Addition CDP,0.115,3206016,0.008
WV,Justice CDP,1.320,36799488,0.058
WV,Kanawha CDP,0.876,24421478,0.031
WV,Kenova city,1.319,36771610,0.341
WV,Kermit town,0.392,10928333,0.000
WV,Keyser city,1.974,55031962,0.000
WV,Keystone city,0.324,9032602,0.000
WV,Kimball town,0.605,16866432,0.001
WV,Kimberly CDP,0.892,24867533,0.000
WV,Kincaid CDP,0.861,24003302,0.013
WV,Kingwood city,2.430,67744512,0.000
WV,Kistler CDP,1.486,41427302,0.008
WV,Kopperston CDP,1.907,53164109,0.009
WV,Lashmeet CDP,0.750,20908800,0.000
WV,Lavalette CDP,2.607,72678989,0.000
WV,Leon town,0.320,8921088,0.054
WV,Lesage CDP,6.095,169918848,1.139
WV,Lester town,0.501,13967078,0.000
WV,Lewisburg city,3.803,106021555,0.006
WV,Littleton CDP,0.656,18288230,0.014
WV,Logan city,1.148,32004403,0.087
WV,Lost Creek town,1.208,33677107,0.000
WV,Lubeck CDP,4.258,118706227,0.002
WV,Lumberport town,0.502,13994957,0.000
WV,Mabscott town,0.925,25787520,0.000
WV,MacArthur CDP,2.906,81014630,0.016
WV,Madison city,7.636,212879462,0.060
WV,Malden CDP,0.118,3289651,0.000
WV,Mallory CDP,4.360,121549824,0.049
WV,Man town,1.125,31363200,0.055
WV,Mannington city,1.093,30471091,0.046
WV,Marlinton town,2.350,65514240,0.093
WV,Marmet city,1.274,35517082,0.135
WV,Martinsburg city,6.631,184861670,0.017
WV,Mason town,0.583,16253107,0.000
WV,Masontown town,0.278,7750195,0.000
WV,Matewan town,0.553,15416755,0.000
WV,Matheny CDP,3.500,97574400,0.024
WV,Matoaka CDP,0.264,7359898,0.000
WV,Maybeury CDP,1.669,46529050,0.001
WV,McConnell CDP,0.314,8753818,0.022
WV,McMechen city,0.571,15918566,0.265
WV,Meadow Bridge town,0.375,10454400,0.000
WV,Middlebourne town,0.361,10064102,0.017
WV,Middleway CDP,1.121,31251686,0.002
WV,Mill Creek town,0.457,12740429,0.000
WV,Milton town,2.127,59297357,0.052
WV,Mineralwells CDP,1.536,42821222,0.011
WV,Mitchell Heights town,0.336,9367142,0.000
WV,Monaville CDP,0.457,12740429,0.007
WV,Monongah town,0.488,13604659,0.044
WV,Montcalm CDP,2.733,76191667,0.014
WV,Montgomery city,1.621,45190886,0.150
WV,Montrose town,0.627,17479757,0.000
WV,Moorefield town,2.666,74323814,0.054
WV,Morgantown city,10.181,283829990,0.447
WV,Moundsville city,2.907,81042509,0.453
WV,Mount Carbon CDP,0.150,4181760,0.089
WV,Mount Gay-Shamrock CDP,7.548,210426163,0.011
WV,Mount Hope city,1.845,51435648,0.000
WV,Mullens city,1.842,51352013,0.054
WV,Neibert CDP,0.612,17061581,0.018
WV,Nettie CDP,3.152,87872717,0.002
WV,New Cumberland city,1.220,34011648,0.640
WV,New Haven town,1.101,30694118,0.201
WV,New Martinsville city,2.673,74518963,0.038
WV,New Richmond CDP,0.431,12015590,0.016
WV,Newark CDP,0.942,26261453,0.031
WV,Newburg town,0.785,21884544,0.000
WV,Newell CDP,0.818,22804531,0.199
WV,Nitro city,5.345,149010048,0.573
WV,North Hills town,0.566,15779174,0.000
WV,Northfork town,0.964,26874778,0.000
WV,Norton CDP,0.579,16141594,0.000
WV,Nutter Fort town,0.898,25034803,0.000
WV,Oak Hill city,9.695,270281088,0.016
WV,Oakvale town,0.418,11653171,0.002
WV,Oceana town,1.292,36018893,0.040
WV,Omar CDP,1.125,31363200,0.015
WV,Osage CDP,0.181,5045990,0.000
WV,Paden City city,0.846,23585126,0.000
WV,Page CDP,0.437,12182861,0.006
WV,Pageton CDP,1.201,33481958,0.024
WV,Parcoal CDP,0.172,4795085,0.000
WV,Parkersburg city,11.782,328463309,0.551
WV,Parsons city,1.122,31279565,0.077
WV,Paw Paw town,0.530,14775552,0.000
WV,Pax town,0.191,5324774,0.000
WV,Pea Ridge CDP,2.318,64622131,0.049
WV,Peach Creek CDP,0.248,6913843,0.007
WV,Pennsboro city,2.698,75215923,0.025
WV,Pentress CDP,0.606,16894310,0.003
WV,Petersburg city,1.616,45051494,0.000
WV,Peterstown town,0.316,8809574,0.000
WV,Philippi city,2.826,78784358,0.092
WV,Pickens CDP,2.031,56621030,0.000
WV,Piedmont town,0.381,10621670,0.000
WV,Pinch CDP,3.547,98884685,0.041
WV,Pine Grove town,0.352,9813197,0.027
WV,Pineville town,0.768,21410611,0.042
WV,Piney View CDP,4.051,112935398,0.031
WV,Pleasant Valley city,3.231,90075110,0.176
WV,Poca town,0.555,15472512,0.166
WV,Point Pleasant city,2.416,67354214,0.679
WV,Powellton CDP,5.353,149233075,0.000
WV,Pratt town,0.286,7973222,0.006
WV,Prichard CDP,1.107,30861389,0.156
WV,Prince CDP,1.828,50961715,0.190
WV,Princeton city,3.014,84025498,0.038
WV,Prosperity CDP,2.459,68552986,0.003
WV,Pullman town,0.243,6774451,0.000
WV,Quinwood town,0.346,9645926,0.000
WV,Rachel CDP,0.342,9534413,0.004
WV,Racine CDP,0.479,13353754,0.033
WV,Rainelle town,1.113,31028659,0.003
WV,Raleigh CDP,0.185,5157504,0.006
WV,Rand CDP,0.461,12851942,0.000
WV,Ranson corporation,8.103,225898675,0.001
WV,Ravenswood city,1.817,50655053,0.071
WV,Raymond City CDP,0.361,10064102,0.040
WV,Raysal CDP,1.235,34429824,0.015
WV,Reader CDP,0.929,25899034,0.017
WV,Red Jacket CDP,5.267,146835533,0.000
WV,Reedsville town,0.651,18148838,0.000
WV,Reedy town,0.195,5436288,0.000
WV,Reynoldsville CDP,1.357,37830989,0.000
WV,Rhodell town,0.314,8753818,0.000
WV,Richwood city,1.610,44884224,0.059
WV,Ridgeley town,0.290,8084736,0.009
WV,Ripley city,3.223,89852083,0.109
WV,Rivesville town,0.524,14608282,0.071
WV,Robinette CDP,3.003,83718835,0.019
WV,Rock Cave CDP,3.098,86367283,0.000
WV,Roderfield CDP,0.265,7387776,0.014
WV,Romney city,1.057,29467469,0.000
WV,Ronceverte city,1.704,47504794,0.024
WV,Rossmore CDP,0.623,17368243,0.006
WV,Rowlesburg town,1.011,28185062,0.087
WV,Rupert town,0.767,21382733,0.015
WV,Salem city,2.032,56648909,0.064
WV,Salt Rock CDP,3.065,85447296,0.075
WV,Sand Fork town,0.325,9060480,0.024
WV,Sarah Ann CDP,1.827,50933837,0.000
WV,Scarbro CDP,0.672,18734285,0.001
WV,Shady Spring CDP,6.199,172818202,0.064
WV,Shannondale CDP,8.428,234959155,0.317
WV,Shenandoah Junction CDP,1.013,28240819,0.005
WV,Shepherdstown town,0.401,11179238,0.000
WV,Shinnston city,1.665,46417536,0.000
WV,Shrewsbury CDP,0.288,8028979,0.105
WV,Sissonville CDP,12.754,355561114,0.087
WV,Sistersville city,0.525,14636160,0.000
WV,Smithers city,1.441,40172774,0.184
WV,Smithfield town,0.292,8140493,0.005
WV,Sophia town,0.698,19459123,0.000
WV,South Charleston city,9.775,272511360,0.891
WV,Spelter CDP,0.495,13799808,0.000
WV,Spencer city,1.249,34820122,0.017
WV,Sprague CDP,0.630,17563392,0.000
WV,Springfield CDP,1.340,37357056,0.001
WV,St. Albans city,3.615,100780416,0.076
WV,St. George CDP,1.056,29439590,0.063
WV,St. Marys city,1.024,28547482,0.002
WV,Stanaford CDP,1.907,53164109,0.015
WV,Star City town,0.489,13632538,0.101
WV,Stollings CDP,0.360,10036224,0.025
WV,Stonewood city,0.824,22971802,0.000
WV,Summersville city,4.487,125090381,0.043
WV,Sutton town,0.777,21661517,0.045
WV,Switzer CDP,2.340,65235456,0.024
WV,Sylvester town,0.051,1421798,0.001
WV,Teays Valley CDP,7.263,202480819,0.091
WV,Terra Alta town,1.185,33035904,0.000
WV,Thomas city,3.489,97267738,0.046
WV,Thurmond town,0.175,4878720,0.000
WV,Tioga CDP,0.621,17312486,0.000
WV,Tornado CDP,3.585,99944064,0.087
WV,Triadelphia town,0.674,18790042,0.002
WV,Tunnelton town,0.335,9339264,0.000
WV,Twilight CDP,0.501,13967078,0.001
WV,Union town,0.447,12461645,0.001
WV,Valley Bend CDP,1.408,39252787,0.000
WV,Valley Grove village,0.547,15249485,0.000
WV,Valley Head CDP,0.975,27181440,0.000
WV,Van CDP,0.598,16671283,0.017
WV,Verdunville CDP,2.671,74463206,0.002
WV,Vienna city,3.968,110621491,0.000
WV,Vivian CDP,0.363,10119859,0.000
WV,Wallace CDP,1.418,39531571,0.000
WV,War city,0.891,24839654,0.029
WV,Wardensville town,0.324,9032602,0.005
WV,Washington CDP,4.247,118399565,0.134
WV,Waverly CDP,1.513,42180019,0.000
WV,Wayne town,1.180,32896512,0.000
WV,Weirton city,18.055,503344512,1.217
WV,Welch city,7.633,212795827,0.040
WV,Wellsburg city,0.970,27042048,0.359
WV,West Dunbar CDP,0.226,6300518,0.018
WV,West Hamlin town,0.557,15528269,0.019
WV,West Liberty town,1.093,30471091,0.002
WV,West Logan town,0.338,9422899,0.000
WV,West Milford town,0.527,14691917,0.000
WV,West Union town,0.360,10036224,0.015
WV,Weston city,1.944,54195610,0.048
WV,Westover city,3.045,84889728,0.001
WV,Wheeling city,13.601,379174118,2.288
WV,White Hall town,1.052,29328077,0.000
WV,White Sulphur Springs city,1.873,52216243,0.024
WV,Whitesville town,0.224,6244762,0.009
WV,Whitmer CDP,0.423,11792563,0.000
WV,Wiley Ford CDP,2.881,80317670,0.000
WV,Williamson city,3.275,91301760,0.000
WV,Williamstown city,1.491,41566694,0.319
WV,Windsor Heights village,0.143,3986611,0.000
WV,Winfield town,2.358,65737267,0.259
WV,Wolf Summit CDP,0.364,10147738,0.000
WV,Womelsdorf (Coalton) town,0.414,11541658,0.000
WV,Worthington town,0.583,16253107,0.015
WY,Afton town,4.454,124170394,0.006
WY,Albany CDP,10.972,305881805,0.000
WY,Albin town,0.147,4098125,0.000
WY,Alcova CDP,1.212,33788621,0.038
WY,Alpine Northeast CDP,5.047,140702285,0.000
WY,Alpine Northwest CDP,1.166,32506214,0.013
WY,Alpine town,1.041,29021414,0.003
WY,Alta CDP,8.329,232199194,0.000
WY,Antelope Hills CDP,13.316,371228774,0.052
WY,Arapahoe CDP,27.639,770531098,0.216
WY,Arlington CDP,4.045,112768128,0.000
WY,Arrowhead Springs CDP,1.153,32143795,0.000
WY,Arvada CDP,1.749,48759322,0.000
WY,Atlantic City CDP,7.795,217312128,0.000
WY,Auburn CDP,3.660,102034944,0.000
WY,Baggs town,0.505,14078592,0.003
WY,Bairoil town,1.414,39420058,0.000
WY,Bar Nunn town,2.099,58516762,0.000
WY,Basin town,2.363,65876659,0.029
WY,Bear River town,2.071,57736166,0.000
WY,Bedford CDP,4.965,138416256,0.000
WY,Bessemer Bend CDP,2.516,70142054,0.000
WY,Beulah CDP,0.553,15416755,0.000
WY,Big Horn CDP,1.806,50348390,0.000
WY,Big Piney town,0.508,14162227,0.000
WY,Bondurant CDP,52.779,1471394074,0.000
WY,Boulder CDP,1.887,52606541,0.000
WY,Boulder Flats CDP,18.182,506885069,0.000
WY,Brookhurst CDP,0.654,18232474,0.041
WY,Buffalo city,4.640,129355776,0.000
WY,Burlington town,1.011,28185062,0.000
WY,Burns town,3.052,85084877,0.000
WY,Byron town,0.906,25257830,0.047
WY,Carpenter CDP,0.238,6635059,0.000
WY,Carter CDP,3.146,87705446,0.000
WY,Casper Mountain CDP,35.860,999719424,0.000
WY,Casper city,26.753,745830835,0.335
WY,Centennial CDP,16.300,454417920,0.007
WY,Cheyenne city,39.818,1110062131,0.148
WY,Chugcreek CDP,1.893,52773811,0.000
WY,Chugwater town,3.060,85307904,0.000
WY,Clearmont town,0.167,4655693,0.000
WY,Clearview Acres CDP,1.199,33426202,0.000
WY,Cody city,10.244,285586330,0.236
WY,Cokeville town,1.277,35600717,0.000
WY,Cora CDP,4.992,139168973,0.000
WY,Cowley town,0.873,24337843,0.000
WY,Crowheart CDP,31.449,876747802,0.000
WY,Daniel CDP,5.080,141622272,0.000
WY,Dayton town,0.548,15277363,0.000
WY,Deaver town,1.013,28240819,0.000
WY,Diamondville town,1.060,29551104,0.003
WY,Dixon town,0.131,3652070,0.002
WY,Douglas city,6.598,183941683,0.127
WY,Dubois town,3.480,97016832,0.011
WY,East Thermopolis town,0.181,5045990,0.000
WY,Eden CDP,13.511,376665062,0.000
WY,Edgerton town,0.298,8307763,0.000
WY,El Rancho CDP,0.576,16057958,0.000
WY,Elk Mountain town,0.277,7722317,0.000
WY,Encampment town,1.597,44521805,0.000
WY,Esterbrook CDP,3.368,93894451,0.000
WY,Ethete CDP,32.509,906298906,0.000
WY,Etna CDP,1.971,54948326,0.000
WY,Evanston city,10.265,286171776,0.040
WY,Evansville town,3.927,109478477,0.000
WY,Fairview CDP,2.742,76442573,0.000
WY,Farson CDP,23.945,667548288,0.061
WY,Fontenelle CDP,3.477,96933197,0.126
WY,Fort Bridger CDP,1.991,55505894,0.000
WY,Fort Laramie town,0.251,6997478,0.000
WY,Fort Washakie CDP,20.889,582351898,0.000
WY,Fox Farm-College CDP,3.010,83913984,0.000
WY,Fox Park CDP,0.992,27655373,0.000
WY,Frannie town,0.443,12350131,0.000
WY,Freedom CDP,4.023,112154803,0.000
WY,Garland CDP,3.392,94563533,0.000
WY,Gillette city,23.337,650598221,0.038
WY,Glendo town,0.590,16448256,0.000
WY,Glenrock town,2.441,68051174,0.000
WY,Granger town,2.588,72149299,0.000
WY,Green River city,13.808,384944947,0.301
WY,Greybull town,2.214,61722778,0.007
WY,Grover CDP,4.720,131586048,0.000
WY,Guernsey town,1.022,28491725,0.015
WY,Hanna town,2.045,57011328,0.000
